user,white_games,black_games,total_games,wins_white,wins_black,wins_total,draw_white,draw_black,draw_total,lose_white,lose_black,lose_total,elo,accuracy,accuracy_opening,accuracy_middlegame,accuracy_endgame,win_rate,opening_distance,middlegame_distance,endgame_distance,opening_distance_alt,middlegame_distance_alt,endgame_distance_alt
VerdeNotte,4,4,8,1.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,2515.375,90.23119492932314,93.23732579339493,94.05681240594433,94.82043390620342,0.5,3.0061308640717925,3.82561747662119,4.5892389768802815,-1.802579952196652,3.117213652427523,3.302801780669455
dsanchez1973,4,4,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1837.5,79.12690097025508,94.49713206995163,87.98734586373675,83.02239635840237,0.0,15.370231099696554,8.86044489348167,3.895495388147296,-0.5427736756399497,-2.9522528897800555,-8.49523576713159
playerzr,4,4,8,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,5.0,1875.625,82.50901949560178,95.34887897655089,89.29867037000639,87.8726880971183,0.25,12.839859480949116,6.7896508744046145,5.3636686015165225,0.3089732309593103,-1.6409283835104134,-3.644944028415665
davopetr,4,4,8,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.25,95.03921081360201,97.11966680937867,93.7930990729094,97.69152557183601,0.625,2.08045599577666,-1.246111740692612,2.6523147582339988,2.079761063787089,2.8535003193925945,6.173893446302046
Baggio95,4,3,7,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2366.0,87.31909532138039,94.58644675911808,90.60261012572292,91.79382160267862,0.2857142857142857,7.2673514377376875,3.2835148043425306,4.474726281298231,-0.4534589864735068,-0.33698862779388605,0.2761894771446549
jasrom,4,3,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2206.1428571428573,84.16433799481952,95.77693110330893,92.65526031251291,85.48247255192295,0.0,11.612593108489406,8.49092231769339,1.3181345571034342,0.7370253577173429,1.7156615589961035,-6.035159573611011
MITerryble,3,4,7,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0,89.42170707582683,97.07227704859922,92.49993782975143,91.57930165687931,0.5714285714285714,7.650569972772388,3.0782307539246005,2.1575945810524786,2.0323713030076362,1.5603390762346265,0.06166953134534481
Bigc08,4,3,7,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,5.0,1990.857142857143,85.27427078777524,93.72112248566418,91.19125080804274,90.5322919442285,0.2857142857142857,8.446851697888945,5.916980020267502,5.2580211564532675,-1.3187832599274003,0.251652054525934,-0.9853401813054603
MisaPap,4,3,7,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2364.1428571428573,84.65082869106803,93.71831050340116,87.92699044559969,91.83247136730598,0.42857142857142855,9.067481812333128,3.276161754531657,7.181642676237956,-1.3215952421904262,-3.0126083079171195,0.3148392417720203
LePlusMortel,4,3,7,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2377.0,89.80212785388046,94.81834870922316,91.67523256926009,97.05439454954657,0.42857142857142855,5.016220855342695,1.8731047153796254,7.252266695666108,-0.2215570363684236,0.7356338157432845,5.536762424012608
swayamsm,3,4,7,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,2318.1428571428573,85.25084351072714,96.02831974388623,89.42406105457631,91.13702034737598,0.42857142857142855,10.777476233159092,4.1732175438491765,5.886176836648843,0.9884139982946465,-1.5155376989404914,-0.3806117781579843
TomsKantans,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2227.6666666666665,85.4160604649991,95.99580650256867,94.46197583927739,88.05564354222395,0.0,10.579746037569564,9.04591537427828,2.6395830772248416,0.955900756977087,3.5223770857605814,-3.461988583310017
CraiggoryC,3,3,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1979.0,82.57938458321289,95.51538778227047,85.41136859461706,89.51758115188584,0.0,12.93600319905758,2.831984011404174,6.93819656867295,0.47548203667888345,-5.528230158899746,-2.000050973648129
KyronGriffith,3,3,6,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2161.5,85.05242667622247,96.65570773005014,93.57429776000994,88.31186930654651,0.0,11.603281053827672,8.521871083787474,3.2594426303240454,1.6158019844585567,2.634699006493136,-3.205762818987452
HZMC92,2,4,6,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,2151.5,78.43027029890182,94.50377176141575,91.3466614277114,83.97016536282021,0.5,16.07350146251393,12.916391128809579,5.539895063918394,-0.5361339841758337,0.4070626741945915,-7.5474667627137535
josiwales,2,4,6,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1803.3333333333333,85.1999319194172,92.42710954281876,86.6006813242531,92.07582335617217,0.3333333333333333,7.227177623401559,1.4007494048359064,6.875891436754969,-2.6127962027728273,-4.338917429263702,0.5581912306382009
Houdinovic,3,3,6,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2273.6666666666665,86.44780294432094,96.13883743404585,93.38282944174965,92.21627667447603,0.3333333333333333,9.691034489724913,6.935026497428709,5.768473730155094,1.0989316884542717,2.4432306882328447,0.6986445489420703
Dr-Bassem,3,2,5,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2359.6,88.8923760873428,96.53647989936742,92.42334360008547,92.52079165164315,0.4,7.644103812024625,3.530967512742677,3.6284155643003544,1.496574153775839,1.4837448465686691,1.0031595261091866
KingOfConvenience,3,2,5,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2347.0,86.24439410561374,96.09563723010606,92.09932511247735,93.15639832717648,0.6,9.851243124492328,5.854931006863609,6.912004221562739,1.0557314845144816,1.1597263589605404,1.638766201642511
1random,3,2,5,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.8,86.60112907137267,92.87583969771927,90.00389702374491,93.86498199895767,0.6,6.274710626346604,3.402767952372244,7.263852927585006,-2.1640660478723106,-0.9357017297718926,2.3473498734237097
Time2Pretend,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2328.0,80.45007041035481,93.59519347904286,84.7431035676219,90.64302635988778,0.0,13.14512306868805,4.2930331572670895,10.192955949532973,-1.44471226654872,-6.196495185894904,-0.8746057656461801
Max_Schachmann,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2400.0,79.85878927658916,93.75501316015149,90.14960945803455,88.06427954079085,0.0,13.896223883562328,10.290820181445383,8.205490264201686,-1.2848925854400903,-0.7899892954822576,-3.453352584743115
LittlePeasant,3,2,5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2394.4,87.85180475067678,96.72260175217608,94.22475525006666,90.338267886895,0.4,8.870797001499298,6.372950499389887,2.4864631362182195,1.682696006584493,3.2851564965498596,-1.1793642386389678
TooOldTooSlow70,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.8,91.33844243824882,93.44446908026433,93.53038119231721,98.95441908546044,0.0,2.1060266420155074,2.1919387540683886,7.615976647211625,-1.5954366653272558,2.590782438800403,7.436786959926479
samhawkins,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2320.2,86.10068729925328,94.12354852698836,90.71302952749984,92.57752199611127,0.0,8.022861227735078,4.612342228246561,6.476834696857992,-0.916357218603224,-0.22656922601696294,1.059889870577308
Beca95,2,3,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.0,84.35508975428665,95.45591127702377,89.11163390973371,91.82635901710476,0.4,11.100821522737121,4.7565441554470596,7.471269262818112,0.4160055314321909,-1.8279648437830929,0.30872689157079947
kleber2007,2,3,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.6,85.25380697800972,96.71398473459017,90.24787859196927,92.38214143592512,0.4,11.46017775658045,4.994071613959548,7.1283344579154,1.6740789889985876,-0.6917201615475363,0.8645093103911563
GM_Barcenilla,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.8,88.70769105739046,94.45531957260911,93.50158926308431,96.09235404402473,0.0,5.747628515218651,4.79389820569385,7.384662986634268,-0.5845861729824691,2.561990509567508,4.574721918490766
asms9699,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2211.0,88.03921237581173,96.07836373294576,90.0312136616748,96.00853546914254,0.0,8.039151357134031,1.9920012858630685,7.969323093330814,1.0384579873541782,-0.9083850918420069,4.490903343608579
A-Fier,2,3,5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2499.6,86.31726620065612,93.94304029922816,88.98084444991784,94.55507725460063,0.4,7.6257740985720375,2.663578249261718,8.237811053944512,-1.0968654463634238,-1.9587543035989654,3.0374451290666684
NMLuo,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2063.8,87.18565890802543,94.1692773707552,87.60217237650609,95.72306592208722,0.0,6.9836184627297655,0.41651346848065884,8.537407014061785,-0.8706283748363859,-3.337426377010715,4.205433796553251
Byniolus,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.8,87.3402134408221,94.94417316090895,87.87425713353691,94.19531465553214,0.0,7.6039597200868485,0.5340436927148176,6.8551012147100465,-0.09573258468263646,-3.0653416199798897,2.6776825299981795
lestri,2,3,5,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2242.4,85.42603801230419,95.51613491759791,92.86537577240918,87.41431527069116,0.6,10.09009690529372,7.439337760104991,1.9882772583869723,0.4762291720063274,1.9257770188923757,-4.103316854842802
quitforever,2,3,5,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2221.2,85.18604995216604,96.59995349652219,91.26515469887076,86.09657735485487,0.6,11.413903544356145,6.079104746704715,0.9105274026888281,1.5600477509306074,0.3255559453539547,-5.421054770679092
diokletian,2,3,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.2,87.67134341385582,94.22064760291296,94.07622537390162,92.92622987611178,0.4,6.549304189057139,6.404881960045799,5.2548864622559535,-0.8192581426786205,3.136626620384817,1.4085977505778118
silverback96,2,3,5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2023.6,90.2490659386238,96.808475231934,90.50698087033216,96.07544287917449,0.4,6.559409293310196,0.2579149317083562,5.826376940550688,1.7685694863424146,-0.43261788318464767,4.557810753640524
andryusha,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2036.8,82.92977113229195,96.60302443650987,88.06495761326694,88.22093067826748,0.0,13.673253304217923,5.135186480974994,5.291159545975532,1.5631186909182873,-2.8746411402498637,-3.2967014472664857
steinitz_attack,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1764.8,80.64422840388238,94.4275093173217,87.17961382730223,85.75597574824938,0.0,13.783280913439313,6.535385423419854,5.111747344367004,-0.6123964282698893,-3.759984926214571,-5.761656377284581
matein28,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2302.5,85.17546813131953,93.45264722797526,87.60468439309783,93.11697134250922,0.0,8.277179096655729,2.4292162617782935,7.9415032111896835,-1.5872585176163199,-3.3349143604189777,1.5993392169752525
MbMaster,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2103.5,82.98494980719605,95.69610704996087,89.31037977587222,82.76049020566924,0.0,12.711157242764827,6.3254299686761755,-0.224459601526803,0.65620130436929,-1.6292189776445838,-8.757141919864722
kevin9512,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.0,85.71759322104822,97.50692555977167,92.97597982282824,88.51941655539011,0.0,11.789332338723455,7.258386601780018,2.80182333434189,2.467019814180091,2.0363810693114317,-2.9982155701438558
lexiel,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1852.75,85.64253559848648,95.90617867173285,87.9563537990344,91.52883178549465,0.0,10.26364307324637,2.313818200547928,5.8862961870081705,0.8662729261412636,-2.9832449544824016,0.011199659960681174
Palacios-LLera,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2205.25,81.7247836965556,95.4490105499506,91.30760841215057,82.6868091369421,0.0,13.724226853394995,9.582824715594967,0.9620254403864976,0.40910480435901775,0.3680096586337669,-8.830822988591862
Fischwitsch,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.5,76.1523498210993,92.06710965292191,87.41153207073027,90.44432740328807,0.0,15.914759831822607,11.259182249630967,14.291977582188764,-2.972796092669668,-3.5280666827865304,-1.0733047222458936
KingPetrosian,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2080.75,88.34306401999547,93.78577278664403,90.94775328369957,94.76899522525113,0.0,5.442708766648565,2.6046892637041026,6.425931205255665,-1.254132958947551,0.008154530182764574,3.2513630997171674
Squirlolz,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2121.0,84.35478993623276,95.63081514855286,85.2800330750477,93.39369452426529,0.0,11.276025212320093,0.9252431388149347,9.038904588032523,0.5909094029612731,-5.659565678469107,1.876062398731321
chorejason,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1951.6666666666667,74.80538271104876,94.63947692134956,81.11162138961258,92.4029374962037,0.0,19.83409421030079,6.306238678563815,17.59755478515494,-0.4004288242420273,-9.827977363904225,0.8853053706697409
Enozen,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.3333333333335,84.30492640736925,98.25410420011173,92.5081435476597,88.92883827838365,0.0,13.949177792742475,8.203217140290448,4.6239118710144,3.214198454520144,1.5685447941428947,-2.5887938471503134
ecwinslow,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1994.3333333333333,80.71685444330997,94.302377532736,86.96510011047532,84.14001688740372,0.0,13.585523089426033,6.2482456671653495,3.423162444093748,-0.7375282128555796,-3.9744986430414855,-7.377615238130247
DaPazz,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1862.0,81.45538415951114,94.20970540971842,82.50678931467527,94.54328245938105,0.0,12.754321250207283,1.051405155164133,13.087898299869906,-0.8302003358731582,-8.432809438841531,3.025650333847082
DatsFunny,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2093.0,88.99776204025082,95.69149919999812,89.85214670410423,93.44530809102744,0.0,6.6937371597473,0.8543846638534092,4.447546050776623,0.6515934544065374,-1.0874520494125761,1.9276759654934779
Room_for_Squares64,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,86.68494964432644,96.03675176724687,90.82984078125662,93.00769075750576,0.0,9.351802122920432,4.144891136930184,6.322741113179319,0.996846021655287,-0.10975797226018358,1.4900586319717917
gmsakk,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2365.5,92.79974257764879,97.16426927479665,94.86274393984752,93.42182618118926,0.0,4.364526697147866,2.063001362198733,0.6220836035404744,2.1243635292050698,3.9231451863307143,1.9041940556552959
mortalbovine,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,81.02096616749958,92.35347126195788,90.45395504148343,83.92855819795741,0.0,11.332505094458298,9.432988873983845,2.9075920304578347,-2.686434483633704,-0.4856437120333794,-7.58907392757655
